
307,"# Entities
- B-ORG
- I-ORG

# Text
It is administered by the West African Examinations Council .","{'B-ORG': ['West'], 'I-ORG': ['African', 'Examinations', 'Council']}",WIKIANN
308,"# Entities
- B-LOC
- I-LOC
- B-ORG
- I-ORG

# Text
: : ''Main articles : Little Hungarian Plain , Transdanubia , Great Alföld .","{'B-LOC': ['Little', 'Transdanubia'], 'I-LOC': ['Hungarian', 'Plain'], 'B-ORG': ['Great'], 'I-ORG': ['Alföld']}",WIKIANN
309,"# Entities
- B-LOC
- I-LOC

# Text
T helper cell","{'B-LOC': ['T'], 'I-LOC': ['helper', 'cell']}",WIKIANN
310,"# Entities
- B-PER
- I-PER

# Text
Kubrat , Prince of Panagyurishte .","{'B-PER': ['Kubrat'], 'I-PER': [',', 'Prince', 'of', 'Panagyurishte']}",WIKIANN
311,"# Entities
- B-ORG
- I-ORG

# Text
Tam Dao Salamander ( ''Paramesotriton deloustali '' )","{'B-ORG': ['Tam'], 'I-ORG': ['Dao', 'Salamander']}",WIKIANN
312,"# Entities
- B-PER
- I-PER
- B-ORG
- I-ORG

# Text
*2001 : Ornette Coleman - Of Human Feelings '' ( 1979 )","{'B-PER': ['Ornette'], 'I-PER': ['Coleman'], 'B-ORG': ['Of'], 'I-ORG': ['Human', 'Feelings']}",WIKIANN
313,"# Entities
- B-PER
- I-PER

# Text
Stanley Royle ( 1888–1961 )","{'B-PER': ['Stanley'], 'I-PER': ['Royle']}",WIKIANN
314,"# Entities
- B-LOC

# Text
: 18 Virginia 20 , 10",{'B-LOC': ['Virginia']},WIKIANN
315,"# Entities
- B-PER
- I-PER

# Text
Yona Metzger ( 2003–2013 )","{'B-PER': ['Yona'], 'I-PER': ['Metzger']}",WIKIANN
316,"# Entities
- B-ORG
- I-ORG

# Text
Census of India , Vegiwada had a population of 4,763 .","{'B-ORG': ['Census'], 'I-ORG': ['of', 'India']}",WIKIANN
317,"# Entities
- B-ORG
- I-ORG

# Text
He is the Artistic Director of Boston Ballet , a position he has held since 2002 .","{'B-ORG': ['Boston'], 'I-ORG': ['Ballet']}",WIKIANN
318,"# Entities
- B-PER
- I-PER

# Text
74 Joaquin Gonzalez OT ( IR ) 7px","{'B-PER': ['Joaquin'], 'I-PER': ['Gonzalez']}",WIKIANN
319,"# Entities
- B-PER
- I-PER

# Text
Jigme Singye Wangchuck","{'B-PER': ['Jigme'], 'I-PER': ['Singye', 'Wangchuck']}",WIKIANN
320,"# Entities
- B-PER
- I-PER

# Text
Abu Ubaidah ibn al-Jarrah","{'B-PER': ['Abu'], 'I-PER': ['Ubaidah', 'ibn', 'al-Jarrah']}",WIKIANN
321,"# Entities
- B-LOC
- I-LOC

# Text
Palmaris longus muscle","{'B-LOC': ['Palmaris'], 'I-LOC': ['longus', 'muscle']}",WIKIANN
322,"# Entities
- B-PER
- I-PER

# Text
James Grimston , 2nd Viscount Grimston ( 1711–1773 )","{'B-PER': ['James'], 'I-PER': ['Grimston', ',', '2nd', 'Viscount', 'Grimston']}",WIKIANN
323,"# Entities
- B-PER
- I-PER
- B-ORG
- I-ORG

# Text
Jake McGee , current MLB player ( Tampa Bay Rays )","{'B-PER': ['Jake'], 'I-PER': ['McGee'], 'B-ORG': ['MLB', 'Tampa'], 'I-ORG': ['Bay', 'Rays']}",WIKIANN
324,"# Entities
- B-ORG

# Text
Telecommunications ( 1992 )",{'B-ORG': ['Telecommunications']},WIKIANN
325,"# Entities
- B-PER
- I-PER
- B-ORG

# Text
April 28 , 2011 : André Rouvoet ( CU ) replaced by Arie Slob .","{'B-PER': ['André', 'Arie'], 'I-PER': ['Rouvoet', 'Slob'], 'B-ORG': ['CU']}",WIKIANN
326,"# Entities
- B-PER
- I-PER

# Text
Ice Cube feat .","{'B-PER': ['Ice'], 'I-PER': ['Cube']}",WIKIANN
327,"# Entities
- B-PER
- I-PER

# Text
In 1994 Jimmy White reached his sixth final , meeting Stephen Hendry for the fourth time in the final .","{'B-PER': ['Jimmy', 'Stephen'], 'I-PER': ['White', 'Hendry']}",WIKIANN
328,"# Entities
- B-PER
- I-PER
- B-ORG
- I-ORG

# Text
Hélène Joy , Murdoch Mysteries ''","{'B-PER': ['Hélène'], 'I-PER': ['Joy'], 'B-ORG': ['Murdoch'], 'I-ORG': ['Mysteries']}",WIKIANN
329,"# Entities
- B-LOC
- I-LOC

# Text
22x20px ' '' Nuevo León '' '","{'B-LOC': ['Nuevo'], 'I-LOC': ['León']}",WIKIANN
330,"# Entities
- B-ORG
- I-ORG

# Text
South Coast railway line , New South Wales","{'B-ORG': ['South', 'South'], 'I-ORG': ['Coast', 'railway', 'line', ',', 'New', 'Wales']}",WIKIANN
331,"# Entities
- B-PER

# Text
Lyrics : Tsunku",{'B-PER': ['Tsunku']},WIKIANN
332,"# Entities
- B-LOC
- I-LOC

# Text
' '' Kiangwe '' ' is a settlement in Kenya 's Coast Province .","{'B-LOC': ['Kenya', 'Coast'], 'I-LOC': ['Province']}",WIKIANN
333,"# Entities
- B-PER
- I-PER

# Text
GeForce 800M series","{'B-PER': ['GeForce'], 'I-PER': ['800M', 'series']}",WIKIANN
334,"# Entities
- B-PER
- I-PER

# Text
W. S. Merwin","{'B-PER': ['W.'], 'I-PER': ['S.', 'Merwin']}",WIKIANN
335,"# Entities
- B-ORG
- I-ORG

# Text
He was partnered with Janette Manrara , reaching the semi-final .","{'B-ORG': ['Janette'], 'I-ORG': ['Manrara']}",WIKIANN
336,"# Entities
- B-ORG
- I-ORG

# Text
Mexicana de Aviación","{'B-ORG': ['Mexicana'], 'I-ORG': ['de', 'Aviación']}",WIKIANN
337,"# Entities
- B-ORG
- I-ORG

# Text
`` I 'll Walk ''","{'B-ORG': ['I'], 'I-ORG': [""'ll"", 'Walk']}",WIKIANN
338,"# Entities
- B-LOC
- I-LOC

# Text
Reynoldsburg ( partial )","{'B-LOC': ['Reynoldsburg'], 'I-LOC': ['(', 'partial', ')']}",WIKIANN
339,"# Entities
- B-ORG
- I-ORG

# Text
2nd Battalion , York and Lancaster Regiment","{'B-ORG': ['2nd'], 'I-ORG': ['Battalion', ',', 'York', 'and', 'Lancaster', 'Regiment']}",WIKIANN
340,"# Entities
- B-ORG
- I-ORG

# Text
Southern Pacific Transportation Company","{'B-ORG': ['Southern'], 'I-ORG': ['Pacific', 'Transportation', 'Company']}",WIKIANN
341,"# Entities
- B-ORG
- I-ORG

# Text
He has also played in the Scottish Premier League for Celtic and Aberdeen and in the Football League with Swindon Town , Millwall , Cardiff City , Leeds United , Norwich City , Barnsley , Leicester City , Charlton Athletic , Scunthorpe United and Tranmere Rovers .","{'B-ORG': ['Scottish', 'Celtic', 'Aberdeen', 'Football', 'Swindon', 'Millwall', 'Cardiff', 'Leeds', 'Norwich', 'Barnsley', 'Leicester', 'Charlton', 'Scunthorpe', 'Tranmere'], 'I-ORG': ['Premier', 'League', 'League', 'Town', 'City', 'United', 'City', 'City', 'Athletic', 'United', 'Rovers']}",WIKIANN
342,"# Entities
- B-PER
- I-PER

# Text
Jefferson Davis ! ! 2 ! !","{'B-PER': ['Jefferson'], 'I-PER': ['Davis']}",WIKIANN
343,"# Entities
- B-ORG
- I-ORG

# Text
Non-military personnel , usually for positions within the Army Reserve may also be appointed to the ceremonial position .","{'B-ORG': ['Army'], 'I-ORG': ['Reserve']}",WIKIANN
344,"# Entities
- B-LOC
- I-LOC

# Text
Koyukuk National Wildlife Refuge ( part )","{'B-LOC': ['Koyukuk'], 'I-LOC': ['National', 'Wildlife', 'Refuge']}",WIKIANN
345,"# Entities
- B-LOC
- I-LOC

# Text
It lies south-east of Aleksandrów Kujawski and south-east of Toruń .","{'B-LOC': ['Aleksandrów', 'Toruń'], 'I-LOC': ['Kujawski']}",WIKIANN
346,"# Entities
- B-PER
- I-PER

# Text
' '' Sylvain Guintoli '' '","{'B-PER': ['Sylvain'], 'I-PER': ['Guintoli']}",WIKIANN
347,"# Entities
- B-LOC
- I-LOC

# Text
Gibson County ( northeast )","{'B-LOC': ['Gibson'], 'I-LOC': ['County']}",WIKIANN
348,"# Entities
- B-ORG
- B-PER
- I-PER

# Text
*2008 : `` Beast '' - V.I.C .","{'B-ORG': ['Beast'], 'B-PER': ['V.I.C'], 'I-PER': ['.']}",WIKIANN
349,"# Entities
- B-PER
- I-PER
- B-ORG
- I-ORG

# Text
Josh Freese ( The Vandals , Devo , Nine Inch Nails , Guns N ' Roses , Weezer )","{'B-PER': ['Josh'], 'I-PER': ['Freese'], 'B-ORG': ['The', 'Devo', 'Nine', 'Guns', 'Weezer'], 'I-ORG': ['Vandals', 'Inch', 'Nails', 'N', ""'"", 'Roses']}",WIKIANN
350,"# Entities
- B-ORG
- I-ORG

# Text
Ruins of the Devín Castle","{'B-ORG': ['Devín'], 'I-ORG': ['Castle']}",WIKIANN
351,"# Entities
- B-PER
- I-PER

# Text
Lucy Russell , Countess of Bedford was his daughter .","{'B-PER': ['Lucy'], 'I-PER': ['Russell', ',', 'Countess', 'of', 'Bedford']}",WIKIANN
352,"# Entities
- B-PER
- I-PER

# Text
Robert Pogue Harrison","{'B-PER': ['Robert'], 'I-PER': ['Pogue', 'Harrison']}",WIKIANN
353,"# Entities
- B-ORG
- I-ORG
- B-LOC
- I-LOC

# Text
Williams Stadium at Liberty University in Lynchburg , Virginia","{'B-ORG': ['Williams', 'Liberty'], 'I-ORG': ['Stadium', 'University'], 'B-LOC': ['Lynchburg'], 'I-LOC': [',', 'Virginia']}",WIKIANN
354,"# Entities
- B-PER
- I-PER

# Text
Sir Thomas Wolryche , 1st Baronet","{'B-PER': ['Sir'], 'I-PER': ['Thomas', 'Wolryche', ',', '1st', 'Baronet']}",WIKIANN
355,"# Entities
- B-ORG
- I-ORG

# Text
He played in the National Football League with Arizona Cardinals , in NFL Europe with Berlin Thunder , and in the Arena Football League with Columbus Destroyers .","{'B-ORG': ['National', 'Arizona', 'NFL', 'Berlin', 'Arena', 'Columbus'], 'I-ORG': ['Football', 'League', 'Cardinals', 'Europe', 'Thunder', 'Football', 'League', 'Destroyers']}",WIKIANN
356,"# Entities
- B-PER
- I-PER

# Text
Josef Philipp Vukassovich","{'B-PER': ['Josef'], 'I-PER': ['Philipp', 'Vukassovich']}",WIKIANN
357,"# Entities
- B-ORG
- I-ORG

# Text
International Lesbian , Gay , Bisexual , Transgender & Intersex Law Association","{'B-ORG': ['International'], 'I-ORG': ['Lesbian', ',', 'Gay', ',', 'Bisexual', ',', 'Transgender', '&', 'Intersex', 'Law', 'Association']}",WIKIANN
358,"# Entities
- B-PER
- I-PER
- B-ORG

# Text
It featured such tracks as Shaggy 2 Dope performing Twiztid 's `` Fall Apart '' and an Esham and Boondox collaboration .","{'B-PER': ['Shaggy', 'Esham', 'Boondox'], 'I-PER': ['2', 'Dope'], 'B-ORG': ['Twiztid']}",WIKIANN
359,"# Entities
- B-ORG
- I-ORG
- B-LOC

# Text
Samuel Jordan Kirkwood , Iowa","{'B-ORG': ['Samuel'], 'I-ORG': ['Jordan', 'Kirkwood'], 'B-LOC': ['Iowa']}",WIKIANN
360,"# Entities
- B-PER
- I-PER

# Text
Edmund Sheffield , 1st Earl of Mulgrave","{'B-PER': ['Edmund'], 'I-PER': ['Sheffield', ',', '1st', 'Earl', 'of', 'Mulgrave']}",WIKIANN
361,"# Entities
- B-LOC
- I-LOC

# Text
Decker Prairie , Texas","{'B-LOC': ['Decker'], 'I-LOC': ['Prairie', ',', 'Texas']}",WIKIANN
362,"# Entities
- B-LOC
- I-LOC
- B-ORG
- I-ORG

# Text
Davao City - General Santos City","{'B-LOC': ['Davao'], 'I-LOC': ['City'], 'B-ORG': ['General'], 'I-ORG': ['Santos', 'City']}",WIKIANN
363,"# Entities
- B-ORG

# Text
Dexter '' ( won one )",{'B-ORG': ['Dexter']},WIKIANN
364,"# Entities
- B-PER

# Text
It was described by Rothschild in 1920 .",{'B-PER': ['Rothschild']},WIKIANN
365,"# Entities
- B-PER
- I-PER

# Text
The album track was used as the second ending theme for PaRappa the Rapper .","{'B-PER': ['PaRappa'], 'I-PER': ['the', 'Rapper']}",WIKIANN
366,"# Entities
- B-ORG

# Text
In August 2006 and October 2007 Facebook began negotiations to purchase StudiVZ 's websites .","{'B-ORG': ['Facebook', 'StudiVZ']}",WIKIANN
367,"# Entities
- B-LOC
- I-LOC

# Text
'' Celaenorrhinus homeyeri '' ( Plötz , 1880 )","{'B-LOC': ['Celaenorrhinus'], 'I-LOC': ['homeyeri']}",WIKIANN
368,"# Entities
- B-PER
- I-PER

# Text
Maryanne Ito - primary artist","{'B-PER': ['Maryanne'], 'I-PER': ['Ito']}",WIKIANN
369,"# Entities
- B-LOC
- I-LOC

# Text
*Has made several trips to the Middle East , visiting troops in Iraq and Afghanistan , as well as visiting Kyrgyzstan , Afghanistan , Kuwait , Bahrain , Saudi Arabia , the United Arab Emirates and Qatar .","{'B-LOC': ['Middle', 'Iraq', 'Afghanistan', 'Kyrgyzstan', 'Afghanistan', 'Kuwait', 'Bahrain', 'Saudi', 'United', 'Qatar'], 'I-LOC': ['East', 'Arabia', 'Arab', 'Emirates']}",WIKIANN
370,"# Entities
- B-LOC
- I-LOC

# Text
Rose Canyon Lake","{'B-LOC': ['Rose'], 'I-LOC': ['Canyon', 'Lake']}",WIKIANN
371,"# Entities
- B-ORG
- I-ORG
- B-LOC

# Text
In 1998 and 1999 , he played for the Osaka Kintetsu Buffaloes in Japan 's Nippon Professional Baseball .","{'B-ORG': ['Osaka', 'Nippon'], 'I-ORG': ['Kintetsu', 'Buffaloes', 'Professional', 'Baseball'], 'B-LOC': ['Japan']}",WIKIANN
372,"# Entities
- B-PER
- I-PER

# Text
Kateb Yacine , author","{'B-PER': ['Kateb'], 'I-PER': ['Yacine']}",WIKIANN
373,"# Entities
- B-ORG

# Text
Label : Limelight ( LM 82038 )",{'B-ORG': ['Limelight']},WIKIANN
374,"# Entities
- B-ORG
- I-ORG

# Text
'' Smooth Operator ''","{'B-ORG': ['Smooth'], 'I-ORG': ['Operator']}",WIKIANN
375,"# Entities
- B-PER
- I-PER

# Text
Aida Turturro as Janice Soprano","{'B-PER': ['Aida', 'Janice'], 'I-PER': ['Turturro', 'Soprano']}",WIKIANN
376,"# Entities
- B-PER
- I-PER

# Text
Edvardas Gudavičius – historian ,","{'B-PER': ['Edvardas'], 'I-PER': ['Gudavičius']}",WIKIANN
377,"# Entities
- B-LOC
- I-LOC

# Text
'' Eresiomera jacksoni ''","{'B-LOC': ['Eresiomera'], 'I-LOC': ['jacksoni']}",WIKIANN
378,"# Entities
- B-PER
- I-PER

# Text
In 1437 , it was captured by John Talbot , 1st Earl of Shrewsbury .","{'B-PER': ['John'], 'I-PER': ['Talbot', ',', '1st', 'Earl', 'of', 'Shrewsbury']}",WIKIANN
379,"# Entities
- B-PER
- I-PER
- B-ORG
- I-ORG

# Text
The exhibition also included work by William Christenberry , Robert Frank , Sebastiao Salgado and David Byrne .","{'B-PER': ['William', 'Robert', 'David'], 'I-PER': ['Christenberry', 'Frank', 'Byrne'], 'B-ORG': ['Sebastiao'], 'I-ORG': ['Salgado']}",WIKIANN
380,"# Entities
- B-LOC

# Text
He hailed from Søgne .",{'B-LOC': ['Søgne']},WIKIANN
381,"# Entities
- B-ORG
- I-ORG
- B-LOC

# Text
Celtic Park , Glasgow ( 60,832 )","{'B-ORG': ['Celtic'], 'I-ORG': ['Park'], 'B-LOC': ['Glasgow']}",WIKIANN
382,"# Entities
- B-ORG
- I-ORG

# Text
Live at Leeds","{'B-ORG': ['Live'], 'I-ORG': ['at', 'Leeds']}",WIKIANN
383,"# Entities
- B-PER
- I-PER

# Text
Sid Tepper , Roy C. Bennett","{'B-PER': ['Sid', 'Roy'], 'I-PER': ['Tepper', 'C.', 'Bennett']}",WIKIANN
384,"# Entities
- B-PER
- I-PER

# Text
Judge Reinhold , Fred Savage","{'B-PER': ['Judge', 'Fred'], 'I-PER': ['Reinhold', 'Savage']}",WIKIANN
385,"# Entities
- B-ORG
- I-ORG

# Text
The Next : Fame Is at Your Doorstep ''","{'B-ORG': ['The'], 'I-ORG': ['Next', ':', 'Fame', 'Is', 'at', 'Your', 'Doorstep']}",WIKIANN
386,"# Entities
- B-ORG
- I-ORG

# Text
:1st , Stage 1 , Vuelta a España","{'B-ORG': ['Vuelta'], 'I-ORG': ['a', 'España']}",WIKIANN
387,"# Entities
- B-LOC
- I-LOC

# Text
Girton , Cambridgeshire , England","{'B-LOC': ['Girton', 'England'], 'I-LOC': [',', 'Cambridgeshire']}",WIKIANN
388,"# Entities
- B-PER
- I-PER

# Text
Anne Jones ( writer )","{'B-PER': ['Anne'], 'I-PER': ['Jones', '(', 'writer', ')']}",WIKIANN
389,"# Entities
- B-ORG
- I-ORG
- B-PER
- I-PER

# Text
'' Bring Me to Life '' - Evanescence featuring Paul McCoy","{'B-ORG': ['Bring', 'Evanescence'], 'I-ORG': ['Me', 'to', 'Life'], 'B-PER': ['Paul'], 'I-PER': ['McCoy']}",WIKIANN
390,"# Entities
- B-ORG

# Text
from Wellesley in 1962 .",{'B-ORG': ['Wellesley']},WIKIANN
391,"# Entities
- B-LOC
- I-LOC

# Text
Newhall School District","{'B-LOC': ['Newhall'], 'I-LOC': ['School', 'District']}",WIKIANN
392,"# Entities
- B-LOC
- I-LOC

# Text
Aragats , Aragatsotn","{'B-LOC': ['Aragats'], 'I-LOC': [',', 'Aragatsotn']}",WIKIANN
393,"# Entities
- B-LOC
- I-LOC

# Text
Greene , New York – $ 16,608","{'B-LOC': ['Greene'], 'I-LOC': [',', 'New', 'York']}",WIKIANN
394,"# Entities
- B-ORG
- I-ORG
- B-PER
- I-PER

# Text
To Los Angeles Kings Dan Cloutier","{'B-ORG': ['Los'], 'I-ORG': ['Angeles', 'Kings'], 'B-PER': ['Dan'], 'I-PER': ['Cloutier']}",WIKIANN
395,"# Entities
- B-LOC
- I-LOC

# Text
Fort Yates : 455 , 854","{'B-LOC': ['Fort'], 'I-LOC': ['Yates']}",WIKIANN
396,"# Entities
- B-ORG
- I-ORG

# Text
'' Martial Arts ''","{'B-ORG': ['Martial'], 'I-ORG': ['Arts']}",WIKIANN
397,"# Entities
- B-LOC
- I-LOC
- B-PER

# Text
'' Pannonian Croatia '' ' – Vojnomir ( 791-c.810 )","{'B-LOC': ['Pannonian'], 'I-LOC': ['Croatia'], 'B-PER': ['Vojnomir']}",WIKIANN
398,"# Entities
- B-LOC
- I-LOC

# Text
River of Ponds","{'B-LOC': ['River'], 'I-LOC': ['of', 'Ponds']}",WIKIANN
399,"# Entities
- B-LOC
- I-LOC

# Text
Uyunid Emirate ( 1076–1253 )","{'B-LOC': ['Uyunid'], 'I-LOC': ['Emirate']}",WIKIANN
400,"# Entities
- B-PER
- I-PER

# Text
*ALLESTONE — From the stories of Thomas Williams Malkin","{'B-PER': ['Thomas'], 'I-PER': ['Williams', 'Malkin']}",WIKIANN
